content,qtd_friends,qtd_reviews,qtd_photos,rating,user_has_photo,fake_review
"Num primeiro momento achei bem interessante o conceito do restaurante, a recepção foi muito boa. No entanto bastou sentarmos a mesa para começar alguns problemas. Os garçons homens estavam extremamente mau educados e sempre que tentávamos chamar era sempre ""um minutinho"" e nunca voltaram.

O restaurante tem o selo Slow Food, então se vc não está disposto a esperar (e muito) não vá lá. Os pratos são bem demorados, em torno de 40min. Achei os pratos bons, mas mal servidos. Em torno de 40 reais por prato individual sendo uma carne e massa para um. A carne veio com muita gordura e não achei muito bem servido.",0,5,0,2,False,True
"O restaurante fica em uma casa antiga muito gracinha com cara de casa de vó. 
A comida é muito boa e acho um bom custo beneficio. 
Minha única ressalva é que o local é per friendly, porém quando cheguei com a minha cachorrinha a primeira pessoa que nos atendeu não foi nada receptiva - era um dia cheio e eu estava disposta a esperar por uma mesa na área externa, mas ela foi meio grosseira! Enfim... ou é per friendly ou não é! 
Mas depois a moça que nos atendeu foi super querida e adorou a minha vira latinha!",29,21,0,4,True,True
Ótimo restaurante. Ambiente super agradável. Comemos um cordeiro a la libanesa e um parmeggiana de filé. Estavam deliciosos. O restaurante conta com uma boa carta de vinhos e de cervejas artesanais.,0,1,0,5,True,True
"Lugar agradável com ótimo atendimento, comida deliciosa e preços bons!",0,9,1,5,True,True
"Pratos excelentes, com preços de 30 a 60 reais o prato individual. É um restaurante tranquilo, quase um bistrô. Peca um pouco no atendimento, pois tem poucos garçons e a comida demora um pouco para ficar pronta. Vá em horários com menos movimento e com paciência que você terá uma experiência muito agradável.",1,4,4,5,True,True
"Local super agradável e comida excelente !! Vários tipos de massas e risotos, para todos os gostos, inclusive sem glúten. Carta de vinhos com preço justo.
Não tem televisão, o que eu adoro !!",79,39,93,5,True,True
"Atendimento muito bacana, garçons solícitos, chopp gelado, prato bem servido... recomendo e voltarei!",31,3,1,5,True,True
"Comida muito boa, ambiente quente e cheio, atendimento razoável. Opção veg no cardápio.",19,4,5,4,True,True
"Um ótimo lugar para passar a noite com os amigos, o preço é justo e o cardápio é fiel. Me surpreendi com a rapidez que a comida chegou mesmo com o estabelecimento cheio, que no cardápio diz que pode levar até cinquenta minutos.",15,2,3,4,True,True
"A comida deles é excelente! O preço é ótimo e o atendimento também é muito bom. As vezes que fui estava bem cheio, então tem que estar preparado para esperar um pouquinho, dependendo do horário. Mas vale a pena esperar!",68,11,1,5,True,True
"Madero é meu restaurante favorito de Curitiba, porque como diz, é de fato 'the best burguer in the world' o sabor é único, é característico e faz falta quando se mora fora e não tem um 'madero' perto pra matar a saudade. Amo que os temperos são feitos pelo chef.
Esse restaurante da Coronel Ducídio é um dos mais bonitos, o ambiente é bonito, é super aconchegante mas moderno ao mesmo tempo. Nota 10.",0,3,0,5,True,True
"Adoro o ambiente aconchegante e bem decorado deste buffet por kg gourmet. Nunca saí de lá decepcionada. Geralmente são 3 pratos quentes principais, harmonizados com acompanhamentos, um cuidado que nunca encontrei em outro restaurante, assim de maneira tal clara. As saladas são frescas e apetitosas, bem variadas. Adoro quando tem uma tilápia com crosta de amêndoas.
E no final, a sobremesa! Sempre deliciosa. De bebida índico o chá gelado batido.",31,18,9,4,True,True
"O Adele Gastronomia e Café é um restaurante/café encantador. O espaço é muito bonitinho e tranquilo, não dá vontade de ir embora. As músicas são selecionadas, o que deixa o ambiente mais aconchegante e não tem aquele barulho de restaurantes tradicionais. O atendimento é excelente, todos são extremamente solícitos e educados. Na hora do almoço, até às 14h30, funciona o buffet por quilo, com pratos deliciosos e com opções mais saudáveis. A comida é muito saborosa e pode ser harmonizada com vinhos e cervejas especiais. O valor do kg é de R$ 54,00, o que não é tão caro para a qualidade e espaço diferenciado. Às 15h o café reabre com opções para um almoço fora de hora ou um café no meio da tarde. O cardápio conta com lanches, saladas, risotos, tapiocas e omeletes. Os preços estão na média dos cafés da região. Super recomendo para quem está próximo ao Batel! Quero voltar para experimentar a tapioca.",80,55,494,5,True,True
"Um dos meus lugares favoritos para matar a fome, local descontraído e umas 4 mesas altas dentro, local feito para comer na rua mesmo com sua caixinha de frango na mão, cervejas sempre bem geladas e com um bom preço, sempre umas 3 opções de chopp na torneira também a um preço honesto (menos de R$10).
Um aviso, ASINHAS APIMENTADAS o nível médio já MUITO forte de suar a camisa então cuidado, tem que gostar bastante de pimenta para chegar nesse nível, mas eles tem a opção de servir o molho separado e não banhar as asinhas nele.",99,16,52,5,True,True
"O dia que fui confesso que comi uma das piores pizzas da minha vida. Já comi muitas vezes em festas na casa dos outros e estava bem melhor do que no local da pizzaria, foi lamentável ir comer lá.",0,9,0,2,False,True
"Lugar Bacana pra ir já que está no shopping, comida boa, boa música.",0,9,0,4,False,True
"Excelente lugar...super recomendo chopp sempre gelado e com um super burguer acompanhado de batatas rústicas com um toque de limão e ervas finas.. Delicioso...sempre tem promoção aos fins de semana ...a e não puxando o saco ""Melhor coxinha de frango de Curitiba""",0,1,13,5,True,True
Uma das melhores de Curitiba. Fui umas três vezes e pretendo ir novamente. Recomendo o hamburguer do festival CWB... acho que agora é integrante do cardápio normal. O local é agradável!,32,3,0,5,True,True
"Melhor salada de Curitiba! Tem um formato bem Nova iorquino, onde vc pede a comida no balcão, paga e depois arruma lugar para sentar, em mesas compartilhadas. E a salada sai na hora! O ambiente é bem descolado, apesar de pequeno. Super recomendo!",31,18,9,4,True,True
"Simplesmente tive a pior experiência da minha vida no restaurante na noite de hoje. Cheguei para jantar com mais duas amigas, sem sabermos que o restaurante estava participando do Festival Bom Gourmet da Gazeta do Povo. Esperamos cerca de 30 a 40 minutos por uma mesa enquanto pedimos drinks e entradas. Até aí tudo corria bem. Quando nos chamaram para ocupar a mesa no andar de cima, falaram que levariam o que estávamos consumindo até lá. Tudo demorou mais de 20 min para chegar até a mesa, depois de termos cobrado a equipe de serviço duas vezes por isso. Pedimos o cardápio do Festival para darmos uma olhada e acabamos optando pelo menu, pois acreditamos que os pratos seriam servidos de forma mais rápida, visto que já preparados em grande quantidade. Ledo engano! Várias mesas foram sendo ocupadas depois da nossa e os pratos chegavam e nada dos nossos, sendo que muitas pessoas optaram pelo menu do festival também. A entrada chegou, comemos e o prato principal demorou cerca de 30 minutos para vir. Depois disso, seria a hora da sobrmesa, a qual nunca chegou, pois decidimos ir embora. Nesse meio tempo, o maitre, Sr. Marcos e uma outra garçonete cujo nome não sabemos, já haviam sido grosseiros diversaa vezes conosco e víamos que eles inclusive cochichavam e olhavam para a nossa mesa. Solicitei a conta e questionaram se já tínhamos comido a sobremesa. Eu disse que não, pois ela não havia chegado mesmo mais de 30 minutos após termos comido o prato principal. O maitre, ao notar nossa irritação, ofereceu um drink alcoolico como forma de se desculpar, o qual recusamos. A sobremesa não veio,  conta também não. Tivemos que ir diretamente até o caixa para tentar pagar o valor consumido. Nos deparamos com um senhor que não falava português e disse que só conversaria conosco em inglês (?). Assim foi feito. Explicamos a situação e só assim o maitre apareceu, creio que com receio de termos ido embora sem ter pago a conta. Assim, ele fechou nossa conta e disse ter descontado os 10% do serviço. Virou as costas e foi embora. Pagamos a conta e tivemos a certeza que esse é o restaurante que nunca vamos recomendar a alguém e do qual eu temos pena dos demais clientes que por ali passam.",0,1,0,1,True,True
"Excelente ambiente com um diferencial, onde o cliente escolhe o seu vinho diretamente na adega cozinha nota 10 recomendo que conheçam",0,1,0,5,True,True
"realmente a pizza é muito boa.
a da Bresser é melhor, mas o custo beneficio da Baggio é melhor.
vou bastante la (no agua verde), entretanto tem umas coisas que poderiam ser bem melhores. -o toldinho da entrada tem que sem maior. sempre tem fila de espera e tem que ficar esperando na garoa gelada dessa cidade nada tropical. -os garçons poderiam ser bem melhores. ate são rapidos, mas são bem xucros. -é meio apertado demais (as mesas). mas fazer o que -nao aceitam ticket papel (se aceitasse eu daria 4 estrelas)",0,5,0,3,False,True
"Adoro a Baggio! Lugar aconchegante, bom atendimento e ótimas pizzas! Minha preferida é a árabe!",0,3,1,5,True,True
"Ligamos e pedimos uma pizza especial e uma árabe que estavam muito saborosas, principalmente a pizza especial que é uma delícia.
O preço está um pouco ""salgado"", mas a pizza é muito boa.",1,10,1,5,True,True
"Adoro as pizzas, principalmente a corn bacon e a frango com requeijão, que é muito amor!

A dica é ir durante a semana no horário de almoço para aproveitar o rodízio, que custa R$ 19,00 por pessoa. Além das pizzas, tem buffet de salada e pizza doce.

O que me incomoda nesse horário é que para bebidas como refrigerante e chá eles só tem a opção de refil. :(

O atendimento é ok, sem mais delongas.",80,55,494,4,True,True
"Adorei este estabelecimento, as pizzas são deliciosas, gostei deles incluírem a opção pizza light no cardápio e a entrega tanto no local quando na residência foi muito rápida, baseado nas experiências que obtive neste local, recomendo!!",0,11,0,5,True,True
"Tradicional de Curitiba!
Aquele lugar que é igual há mil anos e como o ditado, não se mexe em time que está ganhando. 
Pizza de mozarela ou presunto! É só! 
Massa mais grossinha é um bom molho de tomate. 
Pra beber ou vitamina ou gasosa.
Pronto,
Depois dessa experiência você já pode se considerar um autêntico curitibano (foi o que me disseram na primeira vez que me levaram lá)",29,21,0,4,True,True
A pizza é simplesmente inesquecível... difícil comer somente uma fatia!!!!,0,1,0,5,False,True
"um dos meus lugares favoritos para almoçar sem pressa num final de semana de sol! 
 
adoro as mesas ao ar livre e o clima do restaurante! você nem sente o tempo passar...

a especialidade da casa são as carnes e acho bacana que eles sempre respeitam o ponto pedido pelo cliente. os acompanhamentos são ótimos, especialmente a maionese e a farofa de ovo. 

não é um dos locais mais baratos para comer, mas vale muito pela qualidade, atendimento e ambiente! 

dica: chegue cedo para pegar uma mesa na calçada.",80,55,494,5,True,True
"Posso classificar o Restaurante Mediterrâneo como um dos melhores que já fui. Antes de publicar, li algumas avaliações que falam sobre os preços, mas vale dar umas pesquisada no tanto de coisa boa que dá para comer. Começando pelo buffet de saladas: Tudo fresquinho, saladas variadas e bem preparadas. Passando pelos grelhados, além das carnes que podemos escolher: Peito de Frango, Filé Argentino e Cordeiro, ainda tem bacalhau e salmão. Vale lembrar dos antepastos, diversidade de pães, frios e variedade de queijos. Depois você ainda tem os temperos, grãos e massas. Penne, Gnocchi, Raviole, Spaghetti com muitos molhos para serem escolhidos. Tudo isso por uns R$ 40 reais. Vale muito à pena. Se não quiser pagar isso, ainda tem as pizzas paninis e sobremesas. 
Como estamos falando dos valores, confesso que este não é um restaurante que procuro almoçar cotidianamente, mas para uma vez na semana ou em jantares especiais com pessoas especiais. Vale muito à pena.
O atendimento é bom. Não há grandes malabarismos com os clientes, chamar pelo nome estar sempre presente. Entendo que isso é bom, mas às vezes é chato. O atendimento cumpre com o que promete.",55,27,81,5,True,True
"A lanchonete já foi bem melhor. Costumo ir sempre na da Avenida Batel, mas mais de uma vez fui mal atendida. Pessoal lerdo, com má vontade, ficam conversando entre eles e qdo é pra atender o cliente aquela lenga lenga. Os lanches são bons sim, mas alí no centro perto da Batel tem outros lugares bons e com atendimento bem melhor.",0,1,0,1,False,True
